time,FailOnTouchObstacleMed-1_pos_x,FailOnTouchObstacleMed-1_pos_y,FailOnTouchObstacleMed-1_pos_z,FailOnTouchObstacleMed-1_rot_x,FailOnTouchObstacleMed-1_rot_y,FailOnTouchObstacleMed-1_rot_z
156.0667,-0.2575,0.79,0.055,0,0,0
156.0778,-0.2575,0.79,0.055,0,0,0
156.0889,-0.2575,0.79,0.055,0,0,0
156.1,-0.2575,0.79,0.055,0,0,0
156.1111,-0.2575,0.79,0.055,0,0,0
156.1222,-0.2575,0.79,0.055,0,0,0
156.1333,-0.2575,0.79,0.055,0,0,0
156.1445,-0.2575,0.79,0.055,0,0,0
156.1556,-0.2575,0.79,0.055,0,0,0
156.1667,-0.2575,0.79,0.055,0,0,0
156.1778,-0.2575,0.79,0.055,0,0,0
156.1889,-0.2575,0.79,0.055,0,0,0
156.2,-0.2575,0.79,0.055,0,0,0
156.2111,-0.2575,0.79,0.055,0,0,0
156.2222,-0.2575,0.79,0.055,0,0,0
156.2333,-0.2575,0.79,0.055,0,0,0
156.2444,-0.2575,0.79,0.055,0,0,0
156.2556,-0.2575,0.79,0.055,0,0,0
156.2667,-0.2575,0.79,0.055,0,0,0
156.2778,-0.2575,0.79,0.055,0,0,0
156.2889,-0.2575,0.79,0.055,0,0,0
156.3,-0.2575,0.79,0.055,0,0,0
156.3111,-0.2575,0.79,0.055,0,0,0
156.3222,-0.2575,0.79,0.055,0,0,0
156.3333,-0.2575,0.79,0.055,0,0,0
156.3445,-0.2575,0.79,0.055,0,0,0
156.3556,-0.2575,0.79,0.055,0,0,0
156.3667,-0.2575,0.79,0.055,0,0,0
156.3778,-0.2575,0.79,0.055,0,0,0
156.3889,-0.2575,0.79,0.055,0,0,0
156.4,-0.2575,0.79,0.055,0,0,0
156.4111,-0.2575,0.79,0.055,0,0,0
156.4222,-0.2575,0.79,0.055,0,0,0
156.4333,-0.2575,0.79,0.055,0,0,0
156.4444,-0.2575,0.79,0.055,0,0,0
156.4556,-0.2575,0.79,0.055,0,0,0
156.4667,-0.2575,0.79,0.055,0,0,0
156.4778,-0.2575,0.79,0.055,0,0,0
156.4889,-0.2575,0.79,0.055,0,0,0
156.5,-0.2575,0.79,0.055,0,0,0
156.5111,-0.2575,0.79,0.055,0,0,0
156.5222,-0.2575,0.79,0.055,0,0,0
156.5333,-0.2575,0.79,0.055,0,0,0
156.5444,-0.2575,0.79,0.055,0,0,0
156.5556,-0.2575,0.79,0.055,0,0,0
156.5667,-0.2575,0.79,0.055,0,0,0
156.5778,-0.2575,0.79,0.055,0,0,0
156.5889,-0.2575,0.79,0.055,0,0,0
156.6,-0.2575,0.79,0.055,0,0,0
156.6111,-0.2575,0.79,0.055,0,0,0
156.6222,-0.2575,0.79,0.055,0,0,0
156.6333,-0.2575,0.79,0.055,0,0,0
156.6445,-0.2575,0.79,0.055,0,0,0
156.6556,-0.2575,0.79,0.055,0,0,0
156.6667,-0.2575,0.79,0.055,0,0,0
156.6778,-0.2575,0.79,0.055,0,0,0
156.6889,-0.2575,0.79,0.055,0,0,0
156.7,-0.2575,0.79,0.055,0,0,0
156.7111,-0.2575,0.79,0.055,0,0,0
156.7222,-0.2575,0.79,0.055,0,0,0
156.7333,-0.2575,0.79,0.055,0,0,0
156.7444,-0.2575,0.79,0.055,0,0,0
156.7556,-0.2575,0.79,0.055,0,0,0
156.7667,-0.2575,0.79,0.055,0,0,0
156.7778,-0.2575,0.79,0.055,0,0,0
156.7889,-0.2575,0.79,0.055,0,0,0
156.8,-0.2575,0.79,0.055,0,0,0
156.8111,-0.2575,0.79,0.055,0,0,0
156.8222,-0.2575,0.79,0.055,0,0,0
156.8333,-0.2575,0.79,0.055,0,0,0
156.8445,-0.2575,0.79,0.055,0,0,0
156.8556,-0.2575,0.79,0.055,0,0,0
156.8667,-0.2575,0.79,0.055,0,0,0
156.8778,-0.2575,0.79,0.055,0,0,0
156.8889,-0.2575,0.79,0.055,0,0,0
156.9,-0.2575,0.79,0.055,0,0,0
156.9111,-0.2575,0.79,0.055,0,0,0
156.9222,-0.2575,0.79,0.055,0,0,0
156.9333,-0.2575,0.79,0.055,0,0,0
156.9444,-0.2575,0.79,0.055,0,0,0
156.9556,-0.2575,0.79,0.055,0,0,0
156.9667,-0.2575,0.79,0.055,0,0,0
156.9778,-0.2575,0.79,0.055,0,0,0
156.9889,-0.2575,0.79,0.055,0,0,0
157.0,-0.2575,0.79,0.055,0,0,0
157.0111,-0.2575,0.79,0.055,0,0,0
157.0222,-0.2575,0.79,0.055,0,0,0
157.0333,-0.2575,0.79,0.055,0,0,0
157.0444,-0.2575,0.79,0.055,0,0,0
157.0556,-0.2575,0.79,0.055,0,0,0
157.0667,-0.2575,0.79,0.055,0,0,0
157.0778,-0.2575,0.79,0.055,0,0,0
157.0889,-0.2575,0.79,0.055,0,0,0
157.1,-0.2575,0.79,0.055,0,0,0
157.1111,-0.2575,0.79,0.055,0,0,0
157.1222,-0.2575,0.79,0.055,0,0,0
157.1333,-0.2575,0.79,0.055,0,0,0
157.1445,-0.2575,0.79,0.055,0,0,0
157.1556,-0.2575,0.79,0.055,0,0,0
157.1667,-0.2575,0.79,0.055,0,0,0
157.1778,-0.2575,0.79,0.055,0,0,0
157.1889,-0.2575,0.79,0.055,0,0,0
157.2,-0.2575,0.79,0.055,0,0,0
157.2111,-0.2575,0.79,0.055,0,0,0
157.2222,-0.2575,0.79,0.055,0,0,0
157.2333,-0.2575,0.79,0.055,0,0,0
157.2444,-0.2575,0.79,0.055,0,0,0
157.2556,-0.2575,0.79,0.055,0,0,0
157.2667,-0.2575,0.79,0.055,0,0,0
157.2778,-0.2575,0.79,0.055,0,0,0
157.2889,-0.2575,0.79,0.055,0,0,0
157.3,-0.2575,0.79,0.055,0,0,0
157.3111,-0.2575,0.79,0.055,0,0,0
157.3222,-0.2575,0.79,0.055,0,0,0
157.3333,-0.2575,0.79,0.055,0,0,0
157.3445,-0.2575,0.79,0.055,0,0,0
157.3556,-0.2575,0.79,0.055,0,0,0
157.3667,-0.2575,0.79,0.055,0,0,0
157.3778,-0.2575,0.79,0.055,0,0,0
157.3889,-0.2575,0.79,0.055,0,0,0
157.4,-0.2575,0.79,0.055,0,0,0
157.4111,-0.2575,0.79,0.055,0,0,0
157.4222,-0.2575,0.79,0.055,0,0,0
157.4333,-0.2575,0.79,0.055,0,0,0
157.4444,-0.2575,0.79,0.055,0,0,0
157.4556,-0.2575,0.79,0.055,0,0,0
157.4667,-0.2575,0.79,0.055,0,0,0
157.4778,-0.2575,0.79,0.055,0,0,0
157.4889,-0.2575,0.79,0.055,0,0,0
157.5,-0.2575,0.79,0.055,0,0,0
157.5111,-0.2575,0.79,0.055,0,0,0
157.5222,-0.2575,0.79,0.055,0,0,0
157.5333,-0.2575,0.79,0.055,0,0,0
157.5444,-0.2575,0.79,0.055,0,0,0
157.5556,-0.2575,0.79,0.055,0,0,0
157.5667,-0.2575,0.79,0.055,0,0,0
157.5778,-0.2575,0.79,0.055,0,0,0
157.5889,-0.2575,0.79,0.055,0,0,0
157.6,-0.2575,0.79,0.055,0,0,0
157.6111,-0.2575,0.79,0.055,0,0,0
157.6222,-0.2575,0.79,0.055,0,0,0
157.6333,-0.2575,0.79,0.055,0,0,0
157.6445,-0.2575,0.79,0.055,0,0,0
157.6556,-0.2575,0.79,0.055,0,0,0
157.6667,-0.2575,0.79,0.055,0,0,0
157.6778,-0.2575,0.79,0.055,0,0,0
157.6889,-0.2575,0.79,0.055,0,0,0
157.7,-0.2575,0.79,0.055,0,0,0
157.7111,-0.2575,0.79,0.055,0,0,0
157.7222,-0.2575,0.79,0.055,0,0,0
157.7333,-0.2575,0.79,0.055,0,0,0
157.7444,-0.2575,0.79,0.055,0,0,0
157.7556,-0.2575,0.79,0.055,0,0,0
157.7667,-0.2575,0.79,0.055,0,0,0
157.7778,-0.2575,0.79,0.055,0,0,0
157.7889,-0.2575,0.79,0.055,0,0,0
157.8,-0.2575,0.79,0.055,0,0,0
157.8111,-0.2575,0.79,0.055,0,0,0
157.8222,-0.2575,0.79,0.055,0,0,0
157.8333,-0.2575,0.79,0.055,0,0,0
157.8445,-0.2575,0.79,0.055,0,0,0
157.8556,-0.2575,0.79,0.055,0,0,0
157.8667,-0.2575,0.79,0.055,0,0,0
157.8778,-0.2575,0.79,0.055,0,0,0
157.8889,-0.2575,0.79,0.055,0,0,0
157.9,-0.2575,0.79,0.055,0,0,0
157.9111,-0.2575,0.79,0.055,0,0,0
157.9222,-0.2575,0.79,0.055,0,0,0
157.9333,-0.2575,0.79,0.055,0,0,0
157.9444,-0.2575,0.79,0.055,0,0,0
157.9556,-0.2575,0.79,0.055,0,0,0
157.9667,-0.2575,0.79,0.055,0,0,0
157.9778,-0.2575,0.79,0.055,0,0,0
157.9889,-0.2575,0.79,0.055,0,0,0
158.0,-0.2575,0.79,0.055,0,0,0
158.0111,-0.2575,0.79,0.055,0,0,0
158.0222,-0.2575,0.79,0.055,0,0,0
158.0333,-0.2575,0.79,0.055,0,0,0
158.0444,-0.2575,0.79,0.055,0,0,0
158.0556,-0.2575,0.79,0.055,0,0,0
158.0667,-0.2575,0.79,0.055,0,0,0
158.0778,-0.2575,0.79,0.055,0,0,0
158.0889,-0.2575,0.79,0.055,0,0,0
158.1,-0.2575,0.79,0.055,0,0,0
158.1111,-0.2575,0.79,0.055,0,0,0
158.1222,-0.2575,0.79,0.055,0,0,0
158.1333,-0.2575,0.79,0.055,0,0,0
158.1445,-0.2575,0.79,0.055,0,0,0
158.1556,-0.2575,0.79,0.055,0,0,0
158.1667,-0.2575,0.79,0.055,0,0,0
158.1778,-0.2575,0.79,0.055,0,0,0
158.1889,-0.2575,0.79,0.055,0,0,0
158.2,-0.2575,0.79,0.055,0,0,0
158.2111,-0.2575,0.79,0.055,0,0,0
158.2222,-0.2575,0.79,0.055,0,0,0
158.2333,-0.2575,0.79,0.055,0,0,0
158.2444,-0.2575,0.79,0.055,0,0,0
158.2556,-0.2575,0.79,0.055,0,0,0
158.2667,-0.2575,0.79,0.055,0,0,0
158.2778,-0.2575,0.79,0.055,0,0,0
158.2889,-0.2575,0.79,0.055,0,0,0
158.3,-0.2575,0.79,0.055,0,0,0
158.3111,-0.2575,0.79,0.055,0,0,0
158.3222,-0.2575,0.79,0.055,0,0,0
158.3333,-0.2575,0.79,0.055,0,0,0
158.3445,-0.2575,0.79,0.055,0,0,0
158.3556,-0.2575,0.79,0.055,0,0,0
158.3667,-0.2575,0.79,0.055,0,0,0
158.3778,-0.2575,0.79,0.055,0,0,0
158.3889,-0.2575,0.79,0.055,0,0,0
158.4,-0.2575,0.79,0.055,0,0,0
158.4111,-0.2575,0.79,0.055,0,0,0
158.4222,-0.2575,0.79,0.055,0,0,0
158.4333,-0.2575,0.79,0.055,0,0,0
158.4444,-0.2575,0.79,0.055,0,0,0
158.4556,-0.2575,0.79,0.055,0,0,0
158.4667,-0.2575,0.79,0.055,0,0,0
158.4778,-0.2575,0.79,0.055,0,0,0
158.4889,-0.2575,0.79,0.055,0,0,0
158.5,-0.2575,0.79,0.055,0,0,0
158.5111,-0.2575,0.79,0.055,0,0,0
158.5222,-0.2575,0.79,0.055,0,0,0
158.5333,-0.2575,0.79,0.055,0,0,0
158.5444,-0.2575,0.79,0.055,0,0,0
158.5556,-0.2575,0.79,0.055,0,0,0
158.5667,-0.2575,0.79,0.055,0,0,0
158.5778,-0.2575,0.79,0.055,0,0,0
158.5889,-0.2575,0.79,0.055,0,0,0
158.6,-0.2575,0.79,0.055,0,0,0
158.6111,-0.2575,0.79,0.055,0,0,0
158.6222,-0.2575,0.79,0.055,0,0,0
158.6333,-0.2575,0.79,0.055,0,0,0
158.6445,-0.2575,0.79,0.055,0,0,0
158.6556,-0.2575,0.79,0.055,0,0,0
158.6667,-0.2575,0.79,0.055,0,0,0
158.6778,-0.2575,0.79,0.055,0,0,0
158.6889,-0.2575,0.79,0.055,0,0,0
158.7,-0.2575,0.79,0.055,0,0,0
158.7111,-0.2575,0.79,0.055,0,0,0
158.7222,-0.2575,0.79,0.055,0,0,0
158.7333,-0.2575,0.79,0.055,0,0,0
158.7444,-0.2575,0.79,0.055,0,0,0
158.7556,-0.2575,0.79,0.055,0,0,0
158.7667,-0.2575,0.79,0.055,0,0,0
158.7778,-0.2575,0.79,0.055,0,0,0
158.7889,-0.2575,0.79,0.055,0,0,0
158.8,-0.2575,0.79,0.055,0,0,0
158.8111,-0.2575,0.79,0.055,0,0,0
158.8222,-0.2575,0.79,0.055,0,0,0
158.8333,-0.2575,0.79,0.055,0,0,0
158.8445,-0.2575,0.79,0.055,0,0,0
158.8556,-0.2575,0.79,0.055,0,0,0
158.8667,-0.2575,0.79,0.055,0,0,0
158.8778,-0.2575,0.79,0.055,0,0,0
158.8889,-0.2575,0.79,0.055,0,0,0
158.9,-0.2575,0.79,0.055,0,0,0
158.9111,-0.2575,0.79,0.055,0,0,0
158.9222,-0.2575,0.79,0.055,0,0,0
158.9333,-0.2575,0.79,0.055,0,0,0
158.9444,-0.2575,0.79,0.055,0,0,0
158.9556,-0.2575,0.79,0.055,0,0,0
158.9667,-0.2575,0.79,0.055,0,0,0
158.9778,-0.2575,0.79,0.055,0,0,0
158.9889,-0.2575,0.79,0.055,0,0,0
159.0,-0.2575,0.79,0.055,0,0,0
159.0111,-0.2575,0.79,0.055,0,0,0
159.0222,-0.2575,0.79,0.055,0,0,0
159.0333,-0.2575,0.79,0.055,0,0,0
159.0444,-0.2575,0.79,0.055,0,0,0
159.0556,-0.2575,0.79,0.055,0,0,0
159.0667,-0.2575,0.79,0.055,0,0,0
159.0778,-0.2575,0.79,0.055,0,0,0
159.0889,-0.2575,0.79,0.055,0,0,0
159.1,-0.2575,0.79,0.055,0,0,0
159.1111,-0.2575,0.79,0.055,0,0,0
159.1222,-0.2575,0.79,0.055,0,0,0
159.1333,-0.2575,0.79,0.055,0,0,0
159.1445,-0.2575,0.79,0.055,0,0,0
159.1556,-0.2575,0.79,0.055,0,0,0
159.1667,-0.2575,0.79,0.055,0,0,0
159.1778,-0.2575,0.79,0.055,0,0,0
159.1889,-0.2575,0.79,0.055,0,0,0
159.2,-0.2575,0.79,0.055,0,0,0
159.2111,-0.2575,0.79,0.055,0,0,0
159.2222,-0.2575,0.79,0.055,0,0,0
159.2333,-0.2575,0.79,0.055,0,0,0
159.2444,-0.2575,0.79,0.055,0,0,0
159.2556,-0.2575,0.79,0.055,0,0,0
159.2667,-0.2575,0.79,0.055,0,0,0
159.2778,-0.2575,0.79,0.055,0,0,0
159.2889,-0.2575,0.79,0.055,0,0,0
159.3,-0.2575,0.79,0.055,0,0,0
159.3111,-0.2575,0.79,0.055,0,0,0
159.3222,-0.2575,0.79,0.055,0,0,0
159.3333,-0.2575,0.79,0.055,0,0,0
159.3445,-0.2575,0.79,0.055,0,0,0
159.3556,-0.2575,0.79,0.055,0,0,0
159.3667,-0.2575,0.79,0.055,0,0,0
159.3778,-0.2575,0.79,0.055,0,0,0
159.3889,-0.2575,0.79,0.055,0,0,0
159.4,-0.2575,0.79,0.055,0,0,0
159.4111,-0.2575,0.79,0.055,0,0,0
159.4222,-0.2575,0.79,0.055,0,0,0
159.4333,-0.2575,0.79,0.055,0,0,0
159.4444,-0.2575,0.79,0.055,0,0,0
159.4556,-0.2575,0.79,0.055,0,0,0
159.4667,-0.2575,0.79,0.055,0,0,0
159.4778,-0.2575,0.79,0.055,0,0,0
159.4889,-0.2575,0.79,0.055,0,0,0
159.5,-0.2575,0.79,0.055,0,0,0
159.5111,-0.2575,0.79,0.055,0,0,0
159.5222,-0.2575,0.79,0.055,0,0,0
159.5333,-0.2575,0.79,0.055,0,0,0
159.5444,-0.2575,0.79,0.055,0,0,0
159.5556,-0.2575,0.79,0.055,0,0,0
159.5667,-0.2575,0.79,0.055,0,0,0
159.5778,-0.2575,0.79,0.055,0,0,0
159.5889,-0.2575,0.79,0.055,0,0,0
159.6,-0.2575,0.79,0.055,0,0,0
159.6111,-0.2575,0.79,0.055,0,0,0
159.6222,-0.2575,0.79,0.055,0,0,0
159.6333,-0.2575,0.79,0.055,0,0,0
159.6445,-0.2575,0.79,0.055,0,0,0
159.6556,-0.2575,0.79,0.055,0,0,0
159.6667,-0.2575,0.79,0.055,0,0,0
159.6778,-0.2575,0.79,0.055,0,0,0
159.6889,-0.2575,0.79,0.055,0,0,0
159.7,-0.2575,0.79,0.055,0,0,0
159.7111,-0.2575,0.79,0.055,0,0,0
159.7222,-0.2575,0.79,0.055,0,0,0
159.7333,-0.2575,0.79,0.055,0,0,0
159.7444,-0.2575,0.79,0.055,0,0,0
159.7556,-0.2575,0.79,0.055,0,0,0
159.7667,-0.2575,0.79,0.055,0,0,0
159.7778,-0.2575,0.79,0.055,0,0,0
159.7889,-0.2575,0.79,0.055,0,0,0
159.8,-0.2575,0.79,0.055,0,0,0
159.8111,-0.2575,0.79,0.055,0,0,0
159.8222,-0.2575,0.79,0.055,0,0,0
159.8333,-0.2575,0.79,0.055,0,0,0
159.8445,-0.2575,0.79,0.055,0,0,0
159.8556,-0.2575,0.79,0.055,0,0,0
159.8667,-0.2575,0.79,0.055,0,0,0
159.8778,-0.2575,0.79,0.055,0,0,0
159.8889,-0.2575,0.79,0.055,0,0,0
159.9,-0.2575,0.79,0.055,0,0,0
159.9111,-0.2575,0.79,0.055,0,0,0
159.9222,-0.2575,0.79,0.055,0,0,0
159.9333,-0.2575,0.79,0.055,0,0,0
159.9444,-0.2575,0.79,0.055,0,0,0
159.9556,-0.2575,0.79,0.055,0,0,0
159.9667,-0.2575,0.79,0.055,0,0,0
159.9778,-0.2575,0.79,0.055,0,0,0
159.9889,-0.2575,0.79,0.055,0,0,0
160.0,-0.2575,0.79,0.055,0,0,0
160.0111,-0.2575,0.79,0.055,0,0,0
160.0222,-0.2575,0.79,0.055,0,0,0
160.0333,-0.2575,0.79,0.055,0,0,0
160.0444,-0.2575,0.79,0.055,0,0,0
160.0556,-0.2575,0.79,0.055,0,0,0
160.0667,-0.2575,0.79,0.055,0,0,0
160.0778,-0.2575,0.79,0.055,0,0,0
160.0889,-0.2575,0.79,0.055,0,0,0
160.1,-0.2575,0.79,0.055,0,0,0
160.1111,-0.2575,0.79,0.055,0,0,0
160.1222,-0.2575,0.79,0.055,0,0,0
160.1333,-0.2575,0.79,0.055,0,0,0
160.1445,-0.2575,0.79,0.055,0,0,0
160.1556,-0.2575,0.79,0.055,0,0,0
160.1667,-0.2575,0.79,0.055,0,0,0
160.1778,-0.2575,0.79,0.055,0,0,0
160.1889,-0.2575,0.79,0.055,0,0,0
160.2,-0.2575,0.79,0.055,0,0,0
160.2111,-0.2575,0.79,0.055,0,0,0
160.2222,-0.2575,0.79,0.055,0,0,0
160.2333,-0.2575,0.79,0.055,0,0,0
160.2444,-0.2575,0.79,0.055,0,0,0
160.2556,-0.2575,0.79,0.055,0,0,0
160.2667,-0.2575,0.79,0.055,0,0,0
160.2778,-0.2575,0.79,0.055,0,0,0
160.2889,-0.2575,0.79,0.055,0,0,0
160.3,-0.2575,0.79,0.055,0,0,0
160.3111,-0.2575,0.79,0.055,0,0,0
160.3222,-0.2575,0.79,0.055,0,0,0
160.3333,-0.2575,0.79,0.055,0,0,0
160.3445,-0.2575,0.79,0.055,0,0,0
160.3556,-0.2575,0.79,0.055,0,0,0
