time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
385.1333,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.1444,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.1556,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.1667,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.1778,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.1889,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.2,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.2111,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.2222,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.2333,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.2444,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.2556,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.2667,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.2778,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.2889,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.3,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.3111,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.3222,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.3333,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.3445,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.3556,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.3667,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.3778,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.3889,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.4,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.4111,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.4222,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.4333,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.4445,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.4556,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.4667,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.4778,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.4889,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.5,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.5111,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.5222,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.5334,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.5445,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.5556,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.5667,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.5778,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.5889,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.6,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.6111,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.6222,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.6333,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.6444,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.6556,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.6667,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.6778,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.6889,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.7,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.7111,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.7222,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.7333,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.7444,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.7556,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.7667,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.7778,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.7889,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.8,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.8111,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.8222,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.8333,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.8445,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.8556,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.8667,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.8778,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.8889,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.9,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.9111,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.9222,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.9333,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.9445,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.9556,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.9667,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.9778,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
385.9889,0.2337,0.79,0.1449,0.0004,0.0004,0.0004
